county,precinct,office,district,party,candidate,votes,absentee,election_day,provisional,emergency
Dauphin,"City--1st Ward, 3rd Precinct",U.S. Senate,,REP,LOU BARLETTA,19,0,18,1,0
Dauphin,"City--2nd Ward, 1st Precinct",U.S. Senate,,REP,LOU BARLETTA,35,0,35,0,0
Dauphin,"City--2nd Ward, 2nd Precinct",U.S. Senate,,REP,LOU BARLETTA,37,2,35,0,0
Dauphin,City--3rd Ward,U.S. Senate,,REP,LOU BARLETTA,64,6,58,0,0
Dauphin,City--4th Ward,U.S. Senate,,REP,LOU BARLETTA,98,3,95,0,0
Dauphin,City--5th Ward,U.S. Senate,,REP,LOU BARLETTA,118,9,109,0,0
Dauphin,City--6th Ward,U.S. Senate,,REP,LOU BARLETTA,61,1,60,0,0
Dauphin,"City--7th Ward, 1st Precinct",U.S. Senate,,REP,LOU BARLETTA,19,0,18,1,0
Dauphin,"City--7th Ward, 2nd Precinct",U.S. Senate,,REP,LOU BARLETTA,32,2,30,0,0
Dauphin,City--8th Ward,U.S. Senate,,REP,LOU BARLETTA,13,0,13,0,0
Dauphin,"City--9th Ward, 1st Precinct",U.S. Senate,,REP,LOU BARLETTA,28,1,27,0,0
Dauphin,"City--9th Ward, 2nd Precinct",U.S. Senate,,REP,LOU BARLETTA,20,2,18,0,0
Dauphin,"City--9th Ward, 3rd Precinct",U.S. Senate,,REP,LOU BARLETTA,43,1,42,0,0
Dauphin,"City--9th Ward, 4th Precinct",U.S. Senate,,REP,LOU BARLETTA,77,6,71,0,0
Dauphin,"City--9th Ward, 5th Precinct",U.S. Senate,,REP,LOU BARLETTA,45,1,44,0,0
Dauphin,"City--10th Ward, 1st Precinct",U.S. Senate,,REP,LOU BARLETTA,66,4,62,0,0
Dauphin,"City--10th Ward, 2nd Precinct",U.S. Senate,,REP,LOU BARLETTA,15,0,15,0,0
Dauphin,"City--10th Ward, 3rd Precinct",U.S. Senate,,REP,LOU BARLETTA,54,2,52,0,0
Dauphin,"City--10th Ward, 4th Precinct",U.S. Senate,,REP,LOU BARLETTA,15,1,14,0,0
Dauphin,City--11th Ward,U.S. Senate,,REP,LOU BARLETTA,67,17,50,0,0
Dauphin,City--12th Ward,U.S. Senate,,REP,LOU BARLETTA,119,5,114,0,0
Dauphin,"City--13th Ward, 1st Precinct",U.S. Senate,,REP,LOU BARLETTA,61,0,61,0,0
Dauphin,"City--13th Ward, 2nd Precinct",U.S. Senate,,REP,LOU BARLETTA,94,3,91,0,0
Dauphin,"City--13th Ward, 3rd Precinct",U.S. Senate,,REP,LOU BARLETTA,79,3,76,0,0
Dauphin,City--14th Ward,U.S. Senate,,REP,LOU BARLETTA,151,9,139,0,3
Dauphin,City--15th Ward,U.S. Senate,,REP,LOU BARLETTA,26,0,26,0,0
Dauphin,Berrysburg Borough,U.S. Senate,,REP,LOU BARLETTA,99,0,99,0,0
Dauphin,Dauphin Borough,U.S. Senate,,REP,LOU BARLETTA,179,3,176,0,0
Dauphin,Elizabethville Borough,U.S. Senate,,REP,LOU BARLETTA,289,6,283,0,0
Dauphin,Gratz Borough,U.S. Senate,,REP,LOU BARLETTA,182,6,175,1,0
Dauphin,Halifax Borough,U.S. Senate,,REP,LOU BARLETTA,144,6,138,0,0
Dauphin,Highspire Borough,U.S. Senate,,REP,LOU BARLETTA,339,9,330,0,0
Dauphin,Hummelstown--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,314,10,304,0,0
Dauphin,Hummelstown--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,618,19,599,0,0
Dauphin,Lykens Borough--1st Ward,U.S. Senate,,REP,LOU BARLETTA,143,1,142,0,0
Dauphin,Lykens Borough--2nd Ward,U.S. Senate,,REP,LOU BARLETTA,195,3,192,0,0
Dauphin,"Middletown--1st Ward, 1st Precinct",U.S. Senate,,REP,LOU BARLETTA,112,1,111,0,0
Dauphin,"Middletown--1st Ward, 2nd Precinct",U.S. Senate,,REP,LOU BARLETTA,216,5,211,0,0
Dauphin,"Middletown--2nd Ward, 1st Precinct",U.S. Senate,,REP,LOU BARLETTA,280,6,274,0,0
Dauphin,"Middletown--2nd Ward, 2nd Precinct",U.S. Senate,,REP,LOU BARLETTA,236,2,234,0,0
Dauphin,"Middletown--3rd Ward, 1st Precinct",U.S. Senate,,REP,LOU BARLETTA,177,10,167,0,0
Dauphin,"Middletown--3rd Ward, 2nd Precinct",U.S. Senate,,REP,LOU BARLETTA,244,10,234,0,0
Dauphin,Millersburg Borough,U.S. Senate,,REP,LOU BARLETTA,533,9,524,0,0
Dauphin,Paxtang Borough,U.S. Senate,,REP,LOU BARLETTA,228,3,225,0,0
Dauphin,Penbrook Borough--1st Ward,U.S. Senate,,REP,LOU BARLETTA,61,3,58,0,0
Dauphin,Penbrook Borough--2nd Ward,U.S. Senate,,REP,LOU BARLETTA,54,0,54,0,0
Dauphin,Penbrook Borough--3rd Ward,U.S. Senate,,REP,LOU BARLETTA,73,2,71,0,0
Dauphin,Penbrook Borough--4th Ward,U.S. Senate,,REP,LOU BARLETTA,88,0,88,0,0
Dauphin,Royalton Borough--1st Ward,U.S. Senate,,REP,LOU BARLETTA,77,1,76,0,0
Dauphin,Royalton Borough--2nd Ward,U.S. Senate,,REP,LOU BARLETTA,182,6,176,0,0
Dauphin,Steelton--1st Ward,U.S. Senate,,REP,LOU BARLETTA,150,2,148,0,0
Dauphin,Steelton--2nd Ward,U.S. Senate,,REP,LOU BARLETTA,152,4,148,0,0
Dauphin,Steelton--3rd Ward,U.S. Senate,,REP,LOU BARLETTA,99,1,98,0,0
Dauphin,Steelton--4th Ward,U.S. Senate,,REP,LOU BARLETTA,62,0,62,0,0
Dauphin,Pillow Borough,U.S. Senate,,REP,LOU BARLETTA,90,0,90,0,0
Dauphin,Williamstown--1st Ward,U.S. Senate,,REP,LOU BARLETTA,138,1,137,0,0
Dauphin,Williamstown--2nd Ward,U.S. Senate,,REP,LOU BARLETTA,111,1,110,0,0
Dauphin,Conewago Twp--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,538,22,516,0,0
Dauphin,Conewago Twp--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,396,17,379,0,0
Dauphin,Derry Township--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,430,29,401,0,0
Dauphin,Derry Township--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,318,14,304,0,0
Dauphin,Derry Township--3rd Precinct,U.S. Senate,,REP,LOU BARLETTA,241,2,239,0,0
Dauphin,Derry Township--4th Precinct,U.S. Senate,,REP,LOU BARLETTA,266,7,259,0,0
Dauphin,Derry Township--5th Precinct,U.S. Senate,,REP,LOU BARLETTA,194,11,183,0,0
Dauphin,Derry Township--6th Precinct,U.S. Senate,,REP,LOU BARLETTA,284,3,281,0,0
Dauphin,Derry Township--7th Precinct,U.S. Senate,,REP,LOU BARLETTA,487,28,459,0,0
Dauphin,Derry Township--8th Precinct,U.S. Senate,,REP,LOU BARLETTA,247,11,236,0,0
Dauphin,Derry Township--9th Precinct,U.S. Senate,,REP,LOU BARLETTA,176,4,172,0,0
Dauphin,Derry Township--10th Precinct,U.S. Senate,,REP,LOU BARLETTA,365,24,341,0,0
Dauphin,Derry Township--11th Precinct,U.S. Senate,,REP,LOU BARLETTA,396,25,371,0,0
Dauphin,Derry Township--12th Precinct,U.S. Senate,,REP,LOU BARLETTA,281,9,272,0,0
Dauphin,Derry Township--13th Precinct,U.S. Senate,,REP,LOU BARLETTA,372,18,354,0,0
Dauphin,Derry Township--14th Precinct,U.S. Senate,,REP,LOU BARLETTA,272,11,261,0,0
Dauphin,Derry Township--15th Precinct,U.S. Senate,,REP,LOU BARLETTA,544,32,512,0,0
Dauphin,East Hanover Township--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,882,30,852,0,0
Dauphin,East Hanover Township--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,769,17,752,0,0
Dauphin,Halifax Twp--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,483,14,468,1,0
Dauphin,Halifax Twp--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,522,18,504,0,0
Dauphin,Jackson Township,U.S. Senate,,REP,LOU BARLETTA,566,4,562,0,0
Dauphin,Jefferson Township,U.S. Senate,,REP,LOU BARLETTA,125,5,120,0,0
Dauphin,Londonderry Twp--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,536,8,528,0,0
Dauphin,Londonderry Twp--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,580,19,561,0,0
Dauphin,Londonderry Twp--3rd Precinct,U.S. Senate,,REP,LOU BARLETTA,296,6,289,1,0
Dauphin,Lower Paxton Twp--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,215,2,212,1,0
Dauphin,Lower Paxton Twp--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,232,8,224,0,0
Dauphin,Lower Paxton Twp--3rd precinct,U.S. Senate,,REP,LOU BARLETTA,576,19,557,0,0
Dauphin,Lower Paxton Twp--4th Precinct,U.S. Senate,,REP,LOU BARLETTA,540,16,524,0,0
Dauphin,Lower Paxton Twp--5th Precinct,U.S. Senate,,REP,LOU BARLETTA,305,16,289,0,0
Dauphin,Lower Paxton Twp--6th Precinct,U.S. Senate,,REP,LOU BARLETTA,244,24,220,0,0
Dauphin,Lower Paxton Twp--7th Precinct,U.S. Senate,,REP,LOU BARLETTA,456,17,437,2,0
Dauphin,Lower Paxton Twp--8th Precinct,U.S. Senate,,REP,LOU BARLETTA,225,3,221,1,0
Dauphin,Lower Paxton Twp--9th Precinct,U.S. Senate,,REP,LOU BARLETTA,289,11,277,1,0
Dauphin,Lower Paxton Twp--10th Precinct,U.S. Senate,,REP,LOU BARLETTA,128,4,123,1,0
Dauphin,Lower Paxton Twp--11th Precinct,U.S. Senate,,REP,LOU BARLETTA,306,10,294,2,0
Dauphin,Lower Paxton Twp--12th Precinct,U.S. Senate,,REP,LOU BARLETTA,367,23,342,2,0
Dauphin,Lower Paxton Twp--13th Precinct,U.S. Senate,,REP,LOU BARLETTA,415,8,407,0,0
Dauphin,Lower Paxton Twp--14th Precinct,U.S. Senate,,REP,LOU BARLETTA,183,2,181,0,0
Dauphin,Lower Paxton Twp--15th Precinct,U.S. Senate,,REP,LOU BARLETTA,459,9,450,0,0
Dauphin,Lower Paxton Twp--16th Precinct,U.S. Senate,,REP,LOU BARLETTA,664,39,625,0,0
Dauphin,Lower Paxton Twp--17th Precinct,U.S. Senate,,REP,LOU BARLETTA,335,21,314,0,0
Dauphin,Lower Paxton Twp--18th Precinct,U.S. Senate,,REP,LOU BARLETTA,165,7,158,0,0
Dauphin,Lower Paxton Twp--19th Precinct,U.S. Senate,,REP,LOU BARLETTA,549,24,525,0,0
Dauphin,Lower Paxton Twp--20th Precinct,U.S. Senate,,REP,LOU BARLETTA,379,11,368,0,0
Dauphin,Lower Paxton Twp--21st Precinct,U.S. Senate,,REP,LOU BARLETTA,676,26,650,0,0
Dauphin,Lower Paxton Twp--22nd Precinct,U.S. Senate,,REP,LOU BARLETTA,491,27,464,0,0
Dauphin,Lower Paxton Twp--23rd Precinct,U.S. Senate,,REP,LOU BARLETTA,442,19,423,0,0
Dauphin,Lower Paxton Twp--24th Precinct,U.S. Senate,,REP,LOU BARLETTA,400,10,390,0,0
Dauphin,Lower Paxton Twp--25th Precinct,U.S. Senate,,REP,LOU BARLETTA,275,12,262,1,0
Dauphin,Lower Paxton Twp--26th Precinct,U.S. Senate,,REP,LOU BARLETTA,392,6,386,0,0
Dauphin,Lower Paxton Twp--27th Precinct,U.S. Senate,,REP,LOU BARLETTA,384,15,369,0,0
Dauphin,Lower Swatara Twp--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,715,22,693,0,0
Dauphin,Lower Swatara Twp--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,473,7,466,0,0
Dauphin,Lower Swatara Twp--3rd Precinct,U.S. Senate,,REP,LOU BARLETTA,443,29,414,0,0
Dauphin,Lower Swatara Twp--4th Precinct,U.S. Senate,,REP,LOU BARLETTA,383,10,373,0,0
Dauphin,Lykens Township,U.S. Senate,,REP,LOU BARLETTA,226,3,220,3,0
Dauphin,Middle Paxton Twp--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,503,12,491,0,0
Dauphin,Middle Paxton Twp--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,467,16,451,0,0
Dauphin,Middle Paxton Twp--3rd Precinct,U.S. Senate,,REP,LOU BARLETTA,635,13,622,0,0
Dauphin,Mifflin Township,U.S. Senate,,REP,LOU BARLETTA,181,4,176,1,0
Dauphin,Reed Township,U.S. Senate,,REP,LOU BARLETTA,102,3,99,0,0
Dauphin,Rush Township,U.S. Senate,,REP,LOU BARLETTA,85,2,83,0,0
Dauphin,South Hanover Twp--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,488,15,473,0,0
Dauphin,South Hanover Twp--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,739,24,715,0,0
Dauphin,South Hanover Twp--3rd Precinct,U.S. Senate,,REP,LOU BARLETTA,583,14,569,0,0
Dauphin,Susquehanna Twp--1st Ward,U.S. Senate,,REP,LOU BARLETTA,380,11,369,0,0
Dauphin,Susquehanna Twp--2nd Ward,U.S. Senate,,REP,LOU BARLETTA,535,22,513,0,0
Dauphin,Susquehanna Twp--3rd Ward,U.S. Senate,,REP,LOU BARLETTA,288,10,278,0,0
Dauphin,Susquehanna Twp--4th Ward,U.S. Senate,,REP,LOU BARLETTA,298,10,288,0,0
Dauphin,Susquehanna Twp--5th Ward,U.S. Senate,,REP,LOU BARLETTA,360,15,344,1,0
Dauphin,Susquehanna Twp--6th Ward,U.S. Senate,,REP,LOU BARLETTA,439,12,427,0,0
Dauphin,Susquehanna Twp--7th Ward,U.S. Senate,,REP,LOU BARLETTA,246,8,238,0,0
Dauphin,Susquehanna Twp--8th Ward,U.S. Senate,,REP,LOU BARLETTA,531,31,500,0,0
Dauphin,Susquehanna Twp--9th Ward,U.S. Senate,,REP,LOU BARLETTA,450,10,440,0,0
Dauphin,Swatara Township--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,349,4,345,0,0
Dauphin,Swatara Township--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,230,27,203,0,0
Dauphin,Swatara Township--3rd Precinct,U.S. Senate,,REP,LOU BARLETTA,281,9,272,0,0
Dauphin,Swatara Township--4th Precinct,U.S. Senate,,REP,LOU BARLETTA,347,7,340,0,0
Dauphin,Swatara Township--5th Precinct,U.S. Senate,,REP,LOU BARLETTA,436,12,424,0,0
Dauphin,Swatara Township--6th Precinct,U.S. Senate,,REP,LOU BARLETTA,401,11,389,1,0
Dauphin,Swatara Township--7th Precinct,U.S. Senate,,REP,LOU BARLETTA,481,18,463,0,0
Dauphin,Swatara Township--8th Precinct,U.S. Senate,,REP,LOU BARLETTA,589,0,589,0,0
Dauphin,Swatara Township--9th Precinct,U.S. Senate,,REP,LOU BARLETTA,373,4,369,0,0
Dauphin,Swatara Township--10th Precinct,U.S. Senate,,REP,LOU BARLETTA,345,11,334,0,0
Dauphin,Upper Paxton Twp--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,597,11,586,0,0
Dauphin,Upper Paxton Twp--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,458,18,440,0,0
Dauphin,Washington Township,U.S. Senate,,REP,LOU BARLETTA,572,15,557,0,0
Dauphin,Wayne Township,U.S. Senate,,REP,LOU BARLETTA,476,8,468,0,0
Dauphin,West Hanover Twp--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,553,14,539,0,0
Dauphin,West Hanover Twp--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,443,15,427,1,0
Dauphin,West Hanover Twp--3rd Precinct,U.S. Senate,,REP,LOU BARLETTA,483,18,465,0,0
Dauphin,West Hanover Twp--4th Precinct,U.S. Senate,,REP,LOU BARLETTA,351,11,340,0,0
Dauphin,West Hanover Twp--5th Precinct,U.S. Senate,,REP,LOU BARLETTA,501,15,484,2,0
Dauphin,West Hanover Twp--6th Precinct,U.S. Senate,,REP,LOU BARLETTA,277,4,272,1,0
Dauphin,West Hanover Twp--7th Precinct,U.S. Senate,,REP,LOU BARLETTA,383,9,373,1,0
Dauphin,Wiconisco Twp--1st Precinct,U.S. Senate,,REP,LOU BARLETTA,142,1,141,0,0
Dauphin,Wiconisco Twp--2nd Precinct,U.S. Senate,,REP,LOU BARLETTA,135,4,131,0,0
Dauphin,Williams Twp,U.S. Senate,,REP,LOU BARLETTA,304,5,299,0,0
Dauphin,"City--1st Ward, 1st Precinct",U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,"City--1st Ward, 2nd Precinct",U.S. Senate,,GRN,NEAL GALE,5,0,5,0,0
Dauphin,"City--1st Ward, 3rd Precinct",U.S. Senate,,GRN,NEAL GALE,3,1,2,0,0
Dauphin,"City--2nd Ward, 1st Precinct",U.S. Senate,,GRN,NEAL GALE,1,0,1,0,0
Dauphin,"City--2nd Ward, 2nd Precinct",U.S. Senate,,GRN,NEAL GALE,1,0,1,0,0
Dauphin,City--3rd Ward,U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,City--4th Ward,U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,City--5th Ward,U.S. Senate,,GRN,NEAL GALE,6,0,6,0,0
Dauphin,City--6th Ward,U.S. Senate,,GRN,NEAL GALE,6,0,6,0,0
Dauphin,"City--7th Ward, 1st Precinct",U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,"City--7th Ward, 2nd Precinct",U.S. Senate,,GRN,NEAL GALE,0,0,0,0,0
Dauphin,City--8th Ward,U.S. Senate,,GRN,NEAL GALE,1,0,1,0,0
Dauphin,"City--9th Ward, 1st Precinct",U.S. Senate,,GRN,NEAL GALE,0,0,0,0,0
Dauphin,"City--9th Ward, 2nd Precinct",U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,"City--9th Ward, 3rd Precinct",U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,"City--9th Ward, 4th Precinct",U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,"City--9th Ward, 5th Precinct",U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,"City--10th Ward, 1st Precinct",U.S. Senate,,GRN,NEAL GALE,6,2,4,0,0
Dauphin,"City--10th Ward, 2nd Precinct",U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,"City--10th Ward, 3rd Precinct",U.S. Senate,,GRN,NEAL GALE,5,1,4,0,0
Dauphin,"City--10th Ward, 4th Precinct",U.S. Senate,,GRN,NEAL GALE,4,0,4,0,0
Dauphin,City--11th Ward,U.S. Senate,,GRN,NEAL GALE,7,0,7,0,0
Dauphin,City--12th Ward,U.S. Senate,,GRN,NEAL GALE,15,0,15,0,0
Dauphin,"City--13th Ward, 1st Precinct",U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,"City--13th Ward, 2nd Precinct",U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,"City--13th Ward, 3rd Precinct",U.S. Senate,,GRN,NEAL GALE,7,0,7,0,0
Dauphin,City--14th Ward,U.S. Senate,,GRN,NEAL GALE,8,0,8,0,0
Dauphin,City--15th Ward,U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,Berrysburg Borough,U.S. Senate,,GRN,NEAL GALE,0,0,0,0,0
Dauphin,Dauphin Borough,U.S. Senate,,GRN,NEAL GALE,4,0,4,0,0
Dauphin,Elizabethville Borough,U.S. Senate,,GRN,NEAL GALE,4,0,4,0,0
Dauphin,Gratz Borough,U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,Halifax Borough,U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,Highspire Borough,U.S. Senate,,GRN,NEAL GALE,10,1,9,0,0
Dauphin,Hummelstown--1st Precinct,U.S. Senate,,GRN,NEAL GALE,7,0,7,0,0
Dauphin,Hummelstown--2nd Precinct,U.S. Senate,,GRN,NEAL GALE,8,0,8,0,0
Dauphin,Lykens Borough--1st Ward,U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,Lykens Borough--2nd Ward,U.S. Senate,,GRN,NEAL GALE,0,0,0,0,0
Dauphin,"Middletown--1st Ward, 1st Precinct",U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,"Middletown--1st Ward, 2nd Precinct",U.S. Senate,,GRN,NEAL GALE,10,0,10,0,0
Dauphin,"Middletown--2nd Ward, 1st Precinct",U.S. Senate,,GRN,NEAL GALE,9,0,9,0,0
Dauphin,"Middletown--2nd Ward, 2nd Precinct",U.S. Senate,,GRN,NEAL GALE,6,0,6,0,0
Dauphin,"Middletown--3rd Ward, 1st Precinct",U.S. Senate,,GRN,NEAL GALE,7,0,7,0,0
Dauphin,"Middletown--3rd Ward, 2nd Precinct",U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,Millersburg Borough,U.S. Senate,,GRN,NEAL GALE,11,0,11,0,0
Dauphin,Paxtang Borough,U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,Penbrook Borough--1st Ward,U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,Penbrook Borough--2nd Ward,U.S. Senate,,GRN,NEAL GALE,5,0,5,0,0
Dauphin,Penbrook Borough--3rd Ward,U.S. Senate,,GRN,NEAL GALE,1,0,1,0,0
Dauphin,Penbrook Borough--4th Ward,U.S. Senate,,GRN,NEAL GALE,5,1,4,0,0
Dauphin,Royalton Borough--1st Ward,U.S. Senate,,GRN,NEAL GALE,1,0,1,0,0
Dauphin,Royalton Borough--2nd Ward,U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,Steelton--1st Ward,U.S. Senate,,GRN,NEAL GALE,6,0,6,0,0
Dauphin,Steelton--2nd Ward,U.S. Senate,,GRN,NEAL GALE,7,0,7,0,0
Dauphin,Steelton--3rd Ward,U.S. Senate,,GRN,NEAL GALE,5,0,5,0,0
Dauphin,Steelton--4th Ward,U.S. Senate,,GRN,NEAL GALE,1,0,1,0,0
Dauphin,Pillow Borough,U.S. Senate,,GRN,NEAL GALE,0,0,0,0,0
Dauphin,Williamstown--1st Ward,U.S. Senate,,GRN,NEAL GALE,1,0,1,0,0
Dauphin,Williamstown--2nd Ward,U.S. Senate,,GRN,NEAL GALE,4,0,4,0,0
Dauphin,Conewago Twp--1st Precinct,U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,Conewago Twp--2nd Precinct,U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,Derry Township--1st Precinct,U.S. Senate,,GRN,NEAL GALE,5,0,5,0,0
Dauphin,Derry Township--2nd Precinct,U.S. Senate,,GRN,NEAL GALE,4,1,3,0,0
Dauphin,Derry Township--3rd Precinct,U.S. Senate,,GRN,NEAL GALE,3,1,2,0,0
Dauphin,Derry Township--4th Precinct,U.S. Senate,,GRN,NEAL GALE,3,1,2,0,0
Dauphin,Derry Township--5th Precinct,U.S. Senate,,GRN,NEAL GALE,1,0,1,0,0
Dauphin,Derry Township--6th Precinct,U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,Derry Township--7th Precinct,U.S. Senate,,GRN,NEAL GALE,10,0,10,0,0
Dauphin,Derry Township--8th Precinct,U.S. Senate,,GRN,NEAL GALE,6,0,6,0,0
Dauphin,Derry Township--9th Precinct,U.S. Senate,,GRN,NEAL GALE,3,1,2,0,0
Dauphin,Derry Township--10th Precinct,U.S. Senate,,GRN,NEAL GALE,7,0,7,0,0
Dauphin,Derry Township--11th Precinct,U.S. Senate,,GRN,NEAL GALE,6,0,6,0,0
Dauphin,Derry Township--12th Precinct,U.S. Senate,,GRN,NEAL GALE,6,0,6,0,0
Dauphin,Derry Township--13th Precinct,U.S. Senate,,GRN,NEAL GALE,4,0,4,0,0
Dauphin,Derry Township--14th Precinct,U.S. Senate,,GRN,NEAL GALE,6,0,6,0,0
Dauphin,Derry Township--15th Precinct,U.S. Senate,,GRN,NEAL GALE,6,1,5,0,0
Dauphin,East Hanover Township--1st Precinct,U.S. Senate,,GRN,NEAL GALE,4,0,4,0,0
Dauphin,East Hanover Township--2nd Precinct,U.S. Senate,,GRN,NEAL GALE,9,1,8,0,0
Dauphin,Halifax Twp--1st Precinct,U.S. Senate,,GRN,NEAL GALE,6,0,6,0,0
Dauphin,Halifax Twp--2nd Precinct,U.S. Senate,,GRN,NEAL GALE,7,2,5,0,0
Dauphin,Jackson Township,U.S. Senate,,GRN,NEAL GALE,11,1,10,0,0
Dauphin,Jefferson Township,U.S. Senate,,GRN,NEAL GALE,5,0,5,0,0
Dauphin,Londonderry Twp--1st Precinct,U.S. Senate,,GRN,NEAL GALE,7,0,7,0,0
Dauphin,Londonderry Twp--2nd Precinct,U.S. Senate,,GRN,NEAL GALE,7,0,7,0,0
Dauphin,Londonderry Twp--3rd Precinct,U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,Lower Paxton Twp--1st Precinct,U.S. Senate,,GRN,NEAL GALE,6,0,6,0,0
Dauphin,Lower Paxton Twp--2nd Precinct,U.S. Senate,,GRN,NEAL GALE,8,1,7,0,0
Dauphin,Lower Paxton Twp--3rd precinct,U.S. Senate,,GRN,NEAL GALE,12,0,12,0,0
Dauphin,Lower Paxton Twp--4th Precinct,U.S. Senate,,GRN,NEAL GALE,10,0,10,0,0
Dauphin,Lower Paxton Twp--5th Precinct,U.S. Senate,,GRN,NEAL GALE,12,0,12,0,0
Dauphin,Lower Paxton Twp--6th Precinct,U.S. Senate,,GRN,NEAL GALE,5,1,4,0,0
Dauphin,Lower Paxton Twp--7th Precinct,U.S. Senate,,GRN,NEAL GALE,13,0,13,0,0
Dauphin,Lower Paxton Twp--8th Precinct,U.S. Senate,,GRN,NEAL GALE,4,1,3,0,0
Dauphin,Lower Paxton Twp--9th Precinct,U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,Lower Paxton Twp--10th Precinct,U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,Lower Paxton Twp--11th Precinct,U.S. Senate,,GRN,NEAL GALE,6,0,5,1,0
Dauphin,Lower Paxton Twp--12th Precinct,U.S. Senate,,GRN,NEAL GALE,5,0,5,0,0
Dauphin,Lower Paxton Twp--13th Precinct,U.S. Senate,,GRN,NEAL GALE,8,0,8,0,0
Dauphin,Lower Paxton Twp--14th Precinct,U.S. Senate,,GRN,NEAL GALE,2,1,1,0,0
Dauphin,Lower Paxton Twp--15th Precinct,U.S. Senate,,GRN,NEAL GALE,5,0,5,0,0
Dauphin,Lower Paxton Twp--16th Precinct,U.S. Senate,,GRN,NEAL GALE,12,0,12,0,0
Dauphin,Lower Paxton Twp--17th Precinct,U.S. Senate,,GRN,NEAL GALE,5,0,5,0,0
Dauphin,Lower Paxton Twp--18th Precinct,U.S. Senate,,GRN,NEAL GALE,10,0,10,0,0
Dauphin,Lower Paxton Twp--19th Precinct,U.S. Senate,,GRN,NEAL GALE,2,0,2,0,0
Dauphin,Lower Paxton Twp--20th Precinct,U.S. Senate,,GRN,NEAL GALE,3,0,3,0,0
Dauphin,Lower Paxton Twp--21st Precinct,U.S. Senate,,GRN,NEAL GALE,6,0,6,0,0
Dauphin,Lower Paxton Twp--22nd Precinct,U.S. Senate,,GRN,NEAL GALE,0,0,0,0,0
Dauphin,Lower Paxton Twp--23rd Precinct,U.S. Senate,,GRN,NEAL GALE,4,0,4,0,0
